,01a,01b,02a,02b,03a,03b,04a,04b,05a,05b,06a,06b,07a,07b,08a,08b,09a,09b,10a,10b,11a,11b,12a,12b,13a,13b,14a,14b,15a,15b,16a,16b,17a,17b,18a,18b,19a,19b,20a,20b,21a,21b,22a,22b,23a,23b,24a,24b,25a,25b,26a,26b,27a,27b,28a,28b,29a,29b,30a,30b,31a,31b,32a,32b,33a,33b,34,35a,35b,36a,36b,37a,37b,38a,38b,39a,39b,40a,40b,41a,41b,42a,42b,43a,43b,44a,44b,45a,45b,46a,46b,47a,47b,48a,48b,49a,49b,50a,50b
06a,0.13848737440769152,0.07187477378321415,0.8736208780464295,0.9648401773713943,0.978063433384516,0.9327802933443837,0.9834163816820564,0.9847693144034269,0.9745747086446195,0.9773041826382411,0.0,0.1647333831916689,0.17620428398430518,0.15194537760399932,0.14935200497865445,0.2262930604213873,0.08664692372503204,0.10402235087137153,0.08952562622917841,0.11985262089008787,0.9880762456915665,0.9813026632881491,0.14607957745572162,0.16585463960574434,0.11852162179389493,0.09946483702675885,0.14446619007862704,0.11909821623640615,0.09358275433172991,0.1447289278294739,0.9786688081875438,0.8839664140421744,0.1702088268222054,0.10395957466176069,0.14469165556613686,0.14596537603069923,0.1602366011858942,0.16212843199693652,0.8084660754231635,0.8278425791591525,0.9663274724226913,0.9087133455943958,0.2400727979730546,0.15866243977154312,0.5537864499519326,0.47770639761920247,0.14630507524278832,0.14555314710343834,0.9685002266050589,0.9786341523638361,0.14796927339072863,0.2504679190762539,0.9177090237908128,0.967471921701282,0.09291281065565936,0.05976797540879731,0.17330404779064704,0.2285819400199118,0.9768840340873594,0.9761503416635856,0.2031123989996972,0.18707513539399678,0.941204176626515,0.9413797149443481,0.9332987190728259,0.978969707188481,0.1307962479031905,0.27752357132227434,0.3623306458208922,0.14722388299531422,0.07516249908005497,0.3654353620572868,0.43099134821117135,0.9799989806487818,0.9807912637320269,0.24118918169738826,0.09332950971110898,0.408536268979314,0.34560950474685087,0.5846059108268128,0.6672512572101367,0.1436264485675576,0.09320048686522132,0.11808650026026961,0.14462233430146873,0.08950390442640026,0.1525289495389093,0.3039262131068294,0.44933319914176345,0.14660512935945164,0.1449758522111186,0.1453165391121676,0.08677388941699334,0.1895856279898865,0.13221828694422957,0.1495851293474655,0.1957405751360819,0.9818771348243683,0.9768426541974263
06b,0.14890686484253976,0.1781376360790343,0.8699280849650987,0.96230673751525,0.9754804408753541,0.9287958339014123,0.9809036061483599,0.9822792025168582,0.9721121801605007,0.9747407991584943,0.1647333831916689,0.0,0.03056721712454415,0.11490717784446065,0.07996479183473693,0.1583132120719382,0.18380809157635888,0.1743460192614701,0.11943762298312437,0.08217024475228576,0.9856088167733,0.978757571770115,0.0843264149745495,0.024463020614302156,0.0722385620826145,0.12650623494394184,0.11165537427854542,0.05794618328104661,0.13317137225869874,0.07793068707937646,0.9761124707205623,0.8780682514009491,0.017954524439411233,0.15125657822211538,0.08143943295086765,0.08250942355407255,0.020975977563998254,0.09631310655732234,0.8029265513293149,0.8237982406014277,0.9638535550328003,0.9039542443695555,0.2103252064083437,0.09590233486651224,0.5064632036654383,0.4277977342934039,0.08236156978534653,0.08008520744397464,0.9659821177134651,0.9760820582894132,0.08504266165151521,0.19276958523850343,0.9134506586173883,0.9648026703693016,0.12354660285975143,0.19361219924691972,0.016614061598655524,0.08273077800866935,0.9743771621043721,0.9736414579975387,0.1401326906128232,0.03850127176534994,0.9375118280486584,0.9375928438332729,0.929296089320815,0.976394918426951,0.09163105331787026,0.21619179793056195,0.3305950925231762,0.08431620678130751,0.16723722385614925,0.31117407947402925,0.37945983864858546,0.9774814239372192,0.9782801726139851,0.1342223699361734,0.1263319765530928,0.35615060437206014,0.29165797851530323,0.5628061728759876,0.6523651590146831,0.0824469857167602,0.1391919143713742,0.08514589876768323,0.07800227518354978,0.13337026377903202,0.08250486432910203,0.24089459956744083,0.4023553349570901,0.08345773444512927,0.07972452720233994,0.07888090174905461,0.1255109608256456,0.13367943357552903,0.15093785066148743,0.08666232535012057,0.24050586151120323,0.9793637961097037,0.9743747705853192
07a,0.14923322811947848,0.1827944598084413,0.8707632772823253,0.9642709172635229,0.9776317725346778,0.9292740684560096,0.982900682538085,0.9842211812350472,0.9739626283214196,0.976821158253007,0.17620428398430518,0.03056721712454415,0.0,0.11217813080888629,0.08883286892726684,0.1676851824061603,0.19464574086082057,0.17425232893038475,0.13529796425278795,0.06657113856711411,0.9875198327230065,0.9808303092738077,0.0825358024025095,0.02801013258737191,0.07434759757327596,0.13848684948368103,0.10611690501882383,0.0704596454868676,0.14700386022031767,0.08081733924551181,0.9781877934612772,0.8773405592685991,0.02728353587855956,0.16520284935096544,0.08314570775086534,0.08306240881083037,0.03010908905240102,0.10028126894533589,0.805715464141068,0.8246957598561925,0.9657105412972021,0.9036287135846987,0.2142123326948752,0.09752784009799313,0.49038398939047384,0.4114352404598948,0.08310018816696634,0.07971363536999655,0.9679606479332289,0.9781435517217951,0.08449436713320126,0.1875827942144208,0.9139724185745842,0.9670901528051489,0.13285092815740837,0.19874134916503514,0.021428870248693558,0.09047000714472693,0.9763556147812938,0.9756129726973605,0.1410571582299968,0.01666863768952487,0.9383201699028434,0.9381951110232434,0.9297679953302422,0.978531823346283,0.07816335172615464,0.2159347974932042,0.3199956215301487,0.08452908219817333,0.17406942496512826,0.3035991467526426,0.36582916978006824,0.9794504142370614,0.9802386357788886,0.11666654643558973,0.13634545269047388,0.3469264148528654,0.2852284542336973,0.5577601653132405,0.6481412835534885,0.08524830732507549,0.15394257000022832,0.07459069339911704,0.08201412431820385,0.14569420728308216,0.09290502585246836,0.24068452736676457,0.38692748711407715,0.08423976034851505,0.07994276354305174,0.081135497752699,0.14181045120272726,0.12610304264045713,0.14224354040165058,0.0868752007669864,0.25660167036037823,0.9813433063003894,0.9762589489214896
07b,0.24438572671950784,0.17312319408309926,0.8815683831810865,0.9701726117735888,0.9834768639823092,0.9399366311059913,0.9886953241039222,0.9899949574481508,0.979834452055655,0.982628120212817,0.15194537760399932,0.11490717784446065,0.11217813080888629,0.0,0.1782195311908321,0.26013535469658117,0.11273134254177543,0.144417716536294,0.12796193734101094,0.04765360692387272,0.993293565794457,0.9866521956004665,0.17951607772510977,0.12211912312656652,0.04452946996694394,0.1265757102252151,0.01860853754021417,0.06052998703333959,0.11706387348757381,0.17990804977424682,0.9839986953290257,0.8936682349028163,0.11461150305030633,0.09814371049063579,0.18155604977414774,0.18113707775176494,0.12533480639547367,0.19372069216534035,0.8161862073336418,0.8364380928444944,0.9716631988595982,0.9170019995041515,0.26106663023575843,0.19827092519177544,0.5895614367424283,0.5147682168142197,0.1813238795170243,0.17948311807441486,0.9739114659752609,0.9839475196377269,0.17830785680065295,0.28559496861799744,0.9253013595593279,0.9729512103205851,0.12469990798483939,0.19269972099534063,0.10694563639467321,0.18322793308504037,0.9822365018526712,0.9814806544219962,0.23697557709387196,0.11271171961714477,0.9479932115157328,0.9483076102207195,0.9405009285841891,0.9843741202864563,0.04608980827034163,0.3109874097450432,0.4182812537285881,0.1811417198860612,0.1392978317801388,0.39943091254712715,0.46711979103460083,0.9852152270304826,0.9860019708897347,0.21517918685559181,0.12137188765209399,0.44255227638211597,0.3795789517596044,0.6129658375122796,0.689256771515232,0.18286369481899714,0.10800748200199299,0.04626901142003881,0.18141302209167828,0.11340175331496911,0.18142154163608634,0.33677260066799813,0.486311711972077,0.18158356827422406,0.18033132401438579,0.18081536309247181,0.12210328731245856,0.21961884210279212,0.23894380941476526,0.1787691926043368,0.15669453035011052,0.9871221458271542,0.982139404288898
08a,0.12857681086321912,0.16457029581260307,0.8709439726726919,0.963341050650888,0.9766406310720653,0.9288172783535922,0.9819600954845685,0.9832928897453309,0.9731079326960579,0.9758227595512565,0.14935200497865445,0.07996479183473693,0.08883286892726684,0.1782195311908321,0.0,0.0835204436776424,0.16598060755769445,0.18614237266560463,0.06539075783215861,0.14453373484089221,0.9866223547482985,0.9798700050665193,0.02609319014093826,0.07522650582423622,0.13903557246298107,0.05903006244879397,0.1683145448116146,0.12930112127137636,0.07117862999208313,0.011015895437030085,0.9772024624113614,0.8772930533126354,0.06748648369460165,0.08012115810988352,0.01812098892332038,0.014401659261083215,0.06006924541674442,0.056255358402122375,0.801288394728935,0.8249536245201906,0.9648809391858174,0.9035255088119473,0.18778496520632834,0.0632609561915544,0.4937159981812145,0.41633974485157843,0.011703782175613736,0.013020130686372802,0.9670886539363823,0.9771578248596949,0.015920724803433126,0.1640290670657855,0.9135140014675481,0.9659962532268388,0.0790351332884784,0.18434201740475395,0.07193161900724762,0.1288057185289254,0.9754660200306647,0.9747106324695204,0.07168340860521226,0.09032751422033553,0.937755477522217,0.9377228623324463,0.9293267187305111,0.9775493313679596,0.15396842254351495,0.1538862977851951,0.3112952019294946,0.012668010365159405,0.14007534011352285,0.285637552515477,0.364542572874819,0.9784768489658809,0.9792725497837106,0.1617582194520569,0.07466148277542574,0.33307155398587673,0.2639346446465469,0.5609674826895864,0.6506271972052595,0.022428215823568087,0.08419919540922492,0.14250951642631435,0.008889642243610545,0.07265004747106632,0.0040721569252015226,0.17639084313706258,0.3906494254499404,0.012843354357162448,0.013614657956948972,0.008489458113619536,0.06554423923956647,0.10061711772248126,0.12176360673923836,0.010278643228397373,0.17733131259770973,0.9803879275701589,0.975409619383444
08b,0.20969584643360148,0.2434670118331541,0.8782823293146866,0.967166139938493,0.9501886147490866,0.9209444321363494,0.95961509471147,0.9659363589289734,0.9522930745065037,0.9584716488145829,0.2262930604213873,0.1583132120719382,0.1676851824061603,0.26013535469658117,0.0835204436776424,0.0,0.24400828807752709,0.2663084715553659,0.14293545036553756,0.22519143329352623,0.9903523661018988,0.9836116529948917,0.10562893756953728,0.15355767094477948,0.219028616054857,0.1403762414758142,0.25133781080560685,0.20704471894127843,0.14970146779780621,0.08975977525645569,0.9638981068908391,0.8605498635921514,0.15037989493334367,0.16315993658807104,0.09608815688694738,0.09300185686678399,0.13868040418211222,0.13674136963250086,0.7786422882134553,0.8133245392923731,0.9498859319688632,0.8845272352786351,0.26276952073456944,0.14038340684073555,0.4185092099654537,0.34151650662228744,0.09033939110068816,0.09226312496056473,0.9429186388683833,0.9582008442600659,0.09660578974574484,0.20226258971399527,0.8995722498615223,0.9498572287400289,0.15918449353269953,0.2623791028742617,0.15460374273109775,0.16786423302415845,0.9533977354190889,0.9555718400213942,0.06833544122529454,0.17072034539312295,0.9119940043056456,0.9270186646519666,0.8969831399180297,0.9365104309467482,0.23577054666431396,0.07707450294170769,0.23308065567659095,0.09171251953800176,0.2211824565693095,0.24072286323997338,0.32323999990031665,0.9605540129015603,0.961776444772906,0.24335206467996162,0.15524334722713204,0.2861793994063895,0.183977044943885,0.48556333613180575,0.5866626598732049,0.09943552054737398,0.16247026879731732,0.2240540598199187,0.08689297886918144,0.1530901927603236,0.0839462395182467,0.09775763733292082,0.3136345816745946,0.09146110698779797,0.09225026688202338,0.08701558851019593,0.14358400098875915,0.18320824756578147,0.20426460025006965,0.09131771017214863,0.25767760791005245,0.9620185209656477,0.9635537184660993
09a,0.19146546114578555,0.11800324043457568,0.8729502306048382,0.9627225365494997,0.9761633910973336,0.9320714408611672,0.9814061800335269,0.9827195963889134,0.9723847655398616,0.975352698860435,0.08664692372503204,0.18380809157635888,0.19464574086082057,0.11273134254177543,0.16598060755769445,0.24400828807752709,0.0,0.10623044627453106,0.10548517357560004,0.13179683228092628,0.9860049136122601,0.979346635155482,0.1605229564999213,0.18369659011780382,0.1300090723255892,0.11355066836044281,0.10868382287291822,0.13396143085559467,0.09706128989183728,0.16076120135418803,0.9767140156909746,0.885066992627098,0.18844249941952673,0.0860111218552211,0.16023023307889195,0.16187207938605205,0.1781658481341204,0.18025985212515142,0.8085409447544946,0.8276826481692802,0.9640962598504554,0.908638902902671,0.25156217409830667,0.17758025246702439,0.5748898339430681,0.49906031384297284,0.1625251972200398,0.161368294387132,0.9663845484456094,0.9766693596512286,0.1633956017965681,0.27072662041450263,0.9172664670673011,0.9656675375770277,0.10491084955996499,0.12453815188213291,0.1921937883151965,0.24807401829556278,0.9748115697773958,0.9740750994475637,0.2197781286549558,0.20635162140230978,0.9402440066630567,0.9404929383431831,0.9326148437963463,0.9770594660423391,0.13921853617593358,0.29316952930123363,0.37877281481065866,0.16333305620341457,0.044665131126900064,0.3859562530331142,0.4526966127936229,0.9779676527466025,0.9787525149431896,0.2617879250552398,0.10368680672780467,0.4290723120006162,0.3655366361377785,0.5985869339974108,0.6765853793022477,0.16007050824469712,0.08631463418879254,0.13280462835453385,0.16107780054120732,0.09693894952846728,0.16918825293215053,0.31973560975875265,0.4707221442935343,0.16274102114287525,0.16082859038089056,0.16175803272890132,0.1005954853442727,0.20795257567305137,0.18802046639668002,0.1656960075254079,0.15653575303288159,0.9798538657830616,0.9746846661405071
09b,0.18419767081688374,0.12731011658169109,0.8700348534647903,0.9596687713186757,0.9730038923809478,0.9277215071981818,0.978352654044572,0.9796923773618978,0.9694872251548885,0.9721808092239262,0.10402235087137153,0.1743460192614701,0.17425232893038475,0.144417716536294,0.18614237266560463,0.2663084715553659,0.10623044627453106,0.0,0.13936313219692742,0.1151789409040362,0.9830403743370916,0.9762513079233628,0.18895429673196798,0.17673180598891355,0.11875946854010429,0.13298726254213522,0.13537503844770374,0.12750874346637678,0.14061777100024803,0.19038592312143587,0.9735684632123994,0.8789928655348058,0.1671052723260362,0.13947528859666006,0.1921653627160821,0.1920776573722136,0.17369895458703985,0.1985286442036265,0.8091165897074607,0.8245350241613943,0.9612362826184281,0.9037851092934797,0.25594588105696703,0.20323422361162244,0.556414973838009,0.48102652728517453,0.19244097519819317,0.1899504440861124,0.9634436676638803,0.9735234329892428,0.18886544309717465,0.2789980303649517,0.9126477097067246,0.9622980097072961,0.13461013766031826,0.12638954952185216,0.17012156715835725,0.23292831778934678,0.9718471986367696,0.9710860909142384,0.24304167052935735,0.16963942957751707,0.936139542338244,0.9363667422972964,0.9282679851762476,0.9739177356658573,0.1189881830587477,0.31562105009752084,0.3626112022111398,0.19237598384847962,0.08648230433372134,0.3871039317258298,0.4395355095189046,0.9748488963579104,0.975649064588176,0.22082620543697432,0.13473133686750935,0.42657171824027856,0.37038845803130216,0.5839810774384836,0.6654250800302436,0.19334997710038293,0.14003030902140826,0.10533066562032523,0.19228516610700916,0.13166539898684124,0.18393703660334826,0.3410001801855784,0.4548292361141728,0.19278954076952304,0.19087477145667608,0.1917018641381284,0.13558456634915414,0.21371417853487942,0.17833078780714015,0.19000164990702598,0.23759606366183575,0.9767712332804454,0.9717988627748327
10a,0.1806863753219745,0.10782332993000175,0.8734602018503597,0.9655493530910686,0.9788301388616211,0.9324239314312409,0.9841341347185087,0.9854692917876863,0.9752494893729162,0.9780468531484776,0.08952562622917841,0.11943762298312437,0.13529796425278795,0.12796193734101094,0.06539075783215861,0.14293545036553756,0.10548517357560004,0.13936313219692742,0.0,0.09075458386253404,0.9887674184217672,0.9820446818302413,0.06697165016260373,0.11685311617719778,0.08474706053054772,0.011087774068315072,0.12087492876281347,0.07494108957019828,0.020000790356377036,0.057603402616612585,0.9794104469355681,0.8825567853069183,0.12429203662555692,0.038490289102823975,0.05590830606539818,0.05968004258672893,0.1097797665678328,0.11055514443780722,0.8047451531905576,0.827599638902817,0.9670067145127188,0.9077934318553638,0.2102552774852254,0.10685740140456047,0.5391447771318233,0.46400665046314415,0.061814213277655544,0.05748246277537981,0.9692172761716865,0.979371157945263,0.05994709477766644,0.2123996236009691,0.917299720729344,0.9682789293477416,0.021654813832752043,0.128765158487258,0.1288882497848117,0.18074234471790282,0.9775992182273754,0.9768625218654426,0.11561344532199745,0.14734838204835143,0.9410733617242469,0.9411306125065918,0.9329337224972595,0.9797320300074861,0.10368222271651506,0.19735458718729448,0.3585147568997589,0.06264273791989308,0.08928162717572917,0.33311939729220147,0.41273321168923766,0.9807057269869706,0.9814948681433404,0.21599671729497416,0.018748915473917997,0.37975111043893967,0.30988089643396005,0.5774815381319822,0.6619683377743558,0.056943849533259705,0.02072012549512772,0.09510281044195641,0.06038153216219658,0.01538603801204934,0.06863451347519713,0.2221449257784368,0.4343771068188879,0.062044524776335375,0.05728465461518004,0.061057806264081416,0.01174674703621177,0.15179540297494296,0.17596016283655588,0.06500527404799787,0.1310204547514023,0.9825882927945342,0.9775287900929365
10b,0.20453927249986137,0.13327075410601963,0.87132308596544,0.9626248221011172,0.9760262050666624,0.9297842429763402,0.9812916885728965,0.9826091918115877,0.9723290791864917,0.9752046564409224,0.11985262089008787,0.08217024475228576,0.06657113856711411,0.04765360692387272,0.14453373484089221,0.22519143329352623,0.13179683228092628,0.1151789409040362,0.09075458386253404,0.0,0.9859134901322862,0.9792245563614054,0.14098228797763104,0.08751470584767358,0.013438683677084026,0.0920090756144702,0.04078271651996497,0.027613640428080715,0.08703762966554734,0.142774171163752,0.9765746813818823,0.8803001295401809,0.08074970163270194,0.09958903712930556,0.1440611912324741,0.14397050860863644,0.08961886734170427,0.15700368991842908,0.8067064887519549,0.8256884850934982,0.9640653271666025,0.9052808129269755,0.23444870291536546,0.16061292497612864,0.5480894916992008,0.4728473439074718,0.14440772226700682,0.14216092697951718,0.9663297981907156,0.9765286209598362,0.14196605993155317,0.24831572240208677,0.914719484878813,0.9654697592408263,0.08529841682806982,0.15327614427017108,0.0772832759621014,0.15049069298995124,0.9747382700955937,0.9739919738403865,0.20107624045804365,0.07818389770335886,0.938394973243834,0.9384721436484017,0.9303087966520619,0.9769271391185853,0.015665999087793103,0.2744466848017903,0.3792752766913637,0.14418817106033074,0.11085595871266797,0.3617774352234085,0.4267775413848154,0.9778278574517382,0.9786170801369386,0.17635934397212585,0.08297241298217754,0.4042531262675588,0.34210496298957344,0.580080623244466,0.6627202956361972,0.14513106393324646,0.09073632292475341,0.012375520182316137,0.14464086437453164,0.0798453633072504,0.14779213299030816,0.3006355726289586,0.4446587926193839,0.1446376912515153,0.14304736526846792,0.14403125835510758,0.08559319302254603,0.18286593224035416,0.20230196329551464,0.1438850654443531,0.19346478895813754,0.9797276185300442,0.9746344084360444
11a,0.9819917819297358,0.987453310791533,0.1689028484766517,0.03418099701594349,0.17671287572872474,0.13936183289776685,0.18279112899941918,0.09181311697183209,0.15058895155698335,0.23403543882823144,0.9880762456915665,0.9856088167733,0.9875198327230065,0.993293565794457,0.9866223547482985,0.9903523661018988,0.9860049136122601,0.9830403743370916,0.9887674184217672,0.9859134901322862,0.0,0.009935165337064514,0.9851209834908423,0.9969904615409956,0.9935070826955611,0.9849378166143321,0.981183674094391,0.9966257374751493,0.9973860503254391,0.9892505121876499,0.15112603152761786,0.34329960113985764,0.9806669176041355,0.9880173376701347,0.9919984733699162,0.9935801861976703,0.9880319596520809,0.9888581114229384,0.39861422282406417,0.3923807539774304,0.16142100177395088,0.3283503631330819,0.9816552428413514,0.9937507300680425,0.7356534096866726,0.7175395246599496,0.9947730825820353,0.9892728855715522,0.223631004967933,0.18069366871680523,0.9894908211393657,0.9931708333855968,0.18044829763433365,0.16683377855563744,0.9768245448360564,0.9943686835572344,0.9868404826354632,0.9910966047511659,0.20500191082626404,0.21042947012710303,0.9887162217789189,0.9871202101575807,0.1773251773535215,0.14855003941047384,0.23775927940179517,0.2795530675875158,0.9925862683440497,0.9886087978893617,0.9062301108205012,0.9954484848888702,0.9955141682547662,0.9931077034688437,0.9911989119768672,0.2406421341918256,0.18343699744738826,0.9863538907674804,0.9828622136360998,0.9924396589987673,0.9971137777650348,0.9448560115422922,0.7250742957997368,0.9924264435848139,0.9921123643521851,0.9794913330062212,0.9928157677777613,0.9885941001446771,0.9838037286017788,0.9824831445401335,0.9981726955348457,0.9955718492482322,0.9903585999237334,0.9925320548954373,0.9926040944650335,0.9864449324897704,0.9904236615624944,0.9937751158892864,0.9971139475016763,0.1862017737970878,0.1489894109156526
11b,0.9752313561752705,0.9807809405569059,0.16905531811937316,0.024540593298202823,0.17715280348045345,0.13683339790232144,0.17926050318301714,0.09169173882092659,0.15168455426864888,0.23497217236605084,0.9813026632881491,0.978757571770115,0.9808303092738077,0.9866521956004665,0.9798700050665193,0.9836116529948917,0.979346635155482,0.9762513079233628,0.9820446818302413,0.9792245563614054,0.009935165337064514,0.0,0.9784846048947701,0.9903746709308535,0.9868429160022337,0.9782321479856934,0.9744459332946507,0.9899875320796842,0.9907736668799676,0.9825420018547533,0.1426265280580644,0.3396860291062945,0.9738830536337587,0.9812908432699666,0.9853518982436639,0.9869333277201777,0.9812908841025818,0.9821188779619838,0.3968662593195061,0.3891751561682937,0.1567618762781307,0.3256761100062633,0.9749994175061204,0.9870552040116155,0.7290369756994989,0.7108604294273254,0.9881200524388128,0.9825854580237073,0.22427213493832207,0.18180383431599725,0.982845639071179,0.9865043335642166,0.17724776322911626,0.16593208453771924,0.9701270429328549,0.9877317429347897,0.980080221989168,0.9843801294728364,0.20627284394944734,0.21173566095776541,0.9820516391611539,0.9804019960252462,0.17502655382610668,0.14624651877588848,0.23548756420837905,0.27860992632344717,0.9859306132906767,0.9819703836951974,0.8995871189114092,0.9888142290259724,0.9889040770347256,0.9864741324367627,0.9845257323920139,0.23712487456446882,0.17908246112648893,0.9796313607440715,0.9761994427377406,0.9858215386061784,0.9905093101665607,0.9381724696676027,0.7198321695390942,0.9857978489428602,0.9854650746684843,0.9727250290118991,0.9861158499643606,0.9819051453257259,0.9770373798441302,0.9758097089290102,0.9915616260657752,0.9889336463628867,0.9836764835713175,0.9858346294275444,0.9858928337034049,0.979815549521536,0.9837434230608344,0.9871379602076044,0.9905207337262197,0.18451393620301168,0.1508902919878986
12a,0.13100374676685822,0.1584255088674326,0.8680173662395573,0.9618142926014485,0.9753118401835893,0.9264189908180073,0.9805296586002882,0.9818316050388711,0.9714772659623775,0.974476245574022,0.14607957745572162,0.0843264149745495,0.0825358024025095,0.17951607772510977,0.02609319014093826,0.10562893756953728,0.1605229564999213,0.18895429673196798,0.06697165016260373,0.14098228797763104,0.9851209834908423,0.9784846048947701,0.0,0.06310408909227543,0.13550864640103974,0.06898516309826448,0.17135931543165409,0.1255190277052138,0.08219242661882356,0.01698562197968653,0.9758417684367667,0.8741139457473955,0.07781213974542232,0.09933059015629724,0.011777500633270134,0.013948870343435102,0.06336926993517057,0.06208472047515764,0.8001376210952533,0.822024172888173,0.9631871705064223,0.9004735549164212,0.18899643143263833,0.06097679253622382,0.47869927978142374,0.4063196908218482,0.016560651838487445,0.01377560416811272,0.9655030457832817,0.9757927064407793,0.010172465337505132,0.15895080330353029,0.9111082599222876,0.9648123841504453,0.06269623720840319,0.17793584633969872,0.08126108969598693,0.1327662398167756,0.9739360333475803,0.9731926366761366,0.07053995471421998,0.09546455215907086,0.9355702368824493,0.9353798632741487,0.9269117532876079,0.9762073080318553,0.15396337166911014,0.1364016472445271,0.300689879421895,0.014828752112965053,0.1388578862188969,0.2758772698769333,0.35591124265743357,0.9770680296281361,0.9778529561509114,0.16267855580701904,0.05905129392180116,0.32243444358521417,0.25427796753857446,0.5535244335219159,0.6439914826752072,0.010513882827961235,0.08538397445552066,0.14546745454217777,0.020919946440284196,0.07599949274617084,0.03016534706613978,0.16632826437487166,0.375034722064292,0.015464487178704694,0.014649776057152212,0.02004131987477936,0.07743261967267945,0.0926573805509777,0.1201063202469619,0.015994035615030506,0.191222691733243,0.9789654601210951,0.9737921913203845
12b,0.14934259999545543,0.175185497245154,0.8796987709737635,0.9739612450518051,0.9872120004692828,0.938150054066727,0.9924132892541052,0.9937112258387515,0.9835741711325355,0.9863788696352316,0.16585463960574434,0.024463020614302156,0.02801013258737191,0.12211912312656652,0.07522650582423622,0.15355767094477948,0.18369659011780382,0.17673180598891355,0.11685311617719778,0.08751470584767358,0.9969904615409956,0.9903746709308535,0.06310408909227543,0.0,0.07775183980791629,0.12099303025824755,0.1186296984667893,0.06458695089074522,0.12715837022683332,0.0674547235817873,0.9877400883567877,0.8857188947809819,0.025145402356563113,0.14740277306336858,0.06273580891424517,0.06277608852272344,0.01575053102459781,0.09142884543964498,0.8119121408929336,0.8335234136747456,0.9754238596115429,0.9122705702840666,0.207868396505589,0.08740777038532133,0.48830197162696853,0.4184658281145273,0.06352272364862248,0.06636959107409159,0.9776621986328458,0.9876911700865675,0.06470670998215781,0.1794804017086582,0.9229375145788818,0.9767462822979164,0.11853856847919368,0.19196095766114196,0.02457697241573346,0.07420830267086513,0.9859621692865219,0.9852148598545911,0.12366957708369342,0.039706435268220874,0.9473353832775752,0.9471152051982021,0.9386377843828146,0.988104629924762,0.09710123950850952,0.19668431345331006,0.31511229980608935,0.06255849545907681,0.16255875806750436,0.29263231942626006,0.3685708903267071,0.9889625651513493,0.9897450321194956,0.13359221472991026,0.1204108171680353,0.3360288079292813,0.27089941971223513,0.5641656939027185,0.6548176329534803,0.06261502073911356,0.1351667027815918,0.09194954146961558,0.06714011500819232,0.12824766331320944,0.07929866274943774,0.2251151881972928,0.3840362490441482,0.06238315146707377,0.0653243615344558,0.06673704771061668,0.1225549212490884,0.11324143783339562,0.13869000996704814,0.06494786259583885,0.23944304142283965,0.9908539876779617,0.9858636454870985
